59,0,1,1.523881,1.523881,0.520692 0.341688 0.110211 0.023290 0.003627 0.000444 0.000044 0.000004
60,0,1,1.498485,1.498485,0.514965 0.343657 0.112757 0.024246 0.003843 0.000479 0.000049 0.000004
61,0,1,1.473921,1.473921,0.509300 0.345541 0.115297 0.025220 0.004067 0.000516 0.000054 0.000005
62,0,1,1.450146,1.450146,0.503698 0.347343 0.117830 0.026211 0.004300 0.000555 0.000059 0.000005
63,0,1,1.427126,1.427126,0.498157 0.349063 0.120354 0.027219 0.004541 0.000596 0.000064 0.000006
64,0,1,1.404827,1.404827,0.492677 0.350703 0.122870 0.028243 0.004790 0.000639 0.000070 0.000006 0.000001
65,0,1,1.383218,1.383218,0.487258 0.352264 0.125376 0.029284 0.005048 0.000685 0.000076 0.000007 0.000001
66,0,1,1.362260,1.362260,0.481898 0.353749 0.127872 0.030341 0.005315 0.000733 0.000083 0.000008 0.000001
67,0,1,1.341926,1.341926,0.476597 0.355159 0.130357 0.031414 0.005590 0.000783 0.000090 0.000009 0.000001
68,0,1,1.322192,1.322192,0.471355 0.356495 0.132829 0.032502 0.005874 0.000836 0.000098 0.000010 0.000001
69,0,1,1.303032,1.303032,0.466170 0.357758 0.135290 0.033606 0.006167 0.000892 0.000106 0.000011 0.000001
70,0,1,1.284415,1.284415,0.461042 0.358951 0.137737 0.034724 0.006469 0.000950 0.000114 0.000012 0.000001
71,0,1,1.266323,1.266323,0.455970 0.360074 0.140170 0.035858 0.006780 0.001010 0.000124 0.000013 0.000001
72,0,1,1.248737,1.248737,0.450955 0.361129 0.142589 0.037005 0.007100 0.001074 0.000133 0.000014 0.000001
73,0,1,1.231630,1.231630,0.445994 0.362117 0.144993 0.038166 0.007429 0.001140 0.000144 0.000015 0.000001
74,0,1,1.214988,1.214988,0.441088 0.363039 0.147381 0.039341 0.007767 0.001209 0.000155 0.000017 0.000002
75,0,1,1.198786,1.198786,0.436236 0.363898 0.149754 0.040530 0.008114 0.001282 0.000166 0.000018 0.000002
76,0,1,1.183014,1.183014,0.431438 0.364694 0.152109 0.041731 0.008471 0.001357 0.000179 0.000020 0.000002
77,0,1,1.167650,1.167650,0.426692 0.365428 0.154448 0.042946 0.008837 0.001435 0.000192 0.000022 0.000002
78,0,1,1.152679,1.152679,0.421998 0.366102 0.156769 0.044172 0.009212 0.001516 0.000205 0.000023 0.000002
79,0,1,1.138087,1.138087,0.417356 0.366717 0.159071 0.045411 0.009596 0.001601 0.000220 0.000025 0.000003
80,0,1,1.123861,1.123861,0.412765 0.367274 0.161355 0.046661 0.009990 0.001689 0.000235 0.000028 0.000003
81,0,1,1.109989,1.109989,0.408225 0.367774 0.163620 0.047923 0.010394 0.001780 0.000251 0.000030 0.000003
82,0,1,1.096453,1.096453,0.403735 0.368219 0.165866 0.049195 0.010807 0.001875 0.000268 0.000032 0.000003
83,0,1,1.083240,1.083240,0.399293 0.368610 0.168092 0.050479 0.011229 0.001973 0.000285 0.000035 0.000004
84,0,1,1.070346,1.070346,0.394901 0.368947 0.170298 0.051772 0.011661 0.002075 0.000304 0.000038 0.000004
85,0,1,1.057752,1.057752,0.390557 0.369233 0.172483 0.053076 0.012102 0.002181 0.000323 0.000041 0.000004
86,0,1,1.045455,1.045455,0.386261 0.369467 0.174647 0.054390 0.012552 0.002290 0.000344 0.000044 0.000005
87,0,1,1.033437,1.033437,0.382012 0.369652 0.176790 0.055712 0.013013 0.002403 0.000365 0.000047 0.000005 0.000001
88,0,1,1.021694,1.021694,0.377810 0.369788 0.178912 0.057044 0.013482 0.002519 0.000388 0.000051 0.000006 0.000001
89,0,1,1.010214,1.010214,0.373654 0.369876 0.181011 0.058385 0.013962 0.002640 0.000411 0.000054 0.000006 0.000001
90,1,0,1.001012,0.998989,0.369544 0.369918 0.183089 0.059734 0.014450 0.002764 0.000436 0.000058 0.000007 0.000001
91,1,0,1.012135,0.988011,0.365479 0.369914 0.185144 0.061091 0.014948 0.002893 0.000461 0.000062 0.000007 0.000001
92,1,0,1.023256,0.977273,0.361459 0.369865 0.187176 0.062455 0.015456 0.003026 0.000488 0.000067 0.000008 0.000001
93,1,0,1.034376,0.966766,0.357483 0.369772 0.189186 0.063827 0.015973 0.003162 0.000516 0.000071 0.000009 0.000001
94,1,0,1.045501,0.956479,0.353550 0.369637 0.191172 0.065206 0.016499 0.003303 0.000545 0.000076 0.000009 0.000001
95,1,0,1.056623,0.946411,0.349661 0.369460 0.193135 0.066592 0.017035 0.003448 0.000575 0.000081 0.000010 0.000001
96,1,0,1.067744,0.936554,0.345815 0.369242 0.195075 0.067984 0.017580 0.003598 0.000607 0.000087 0.000011 0.000001
97,1,0,1.078869,0.926897,0.342011 0.368985 0.196991 0.069382 0.018135 0.003752 0.000640 0.000093 0.000012 0.000001
98,1,0,1.089990,0.917440,0.338249 0.368688 0.198883 0.070785 0.018698 0.003910 0.000674 0.000099 0.000012 0.000001
99,1,0,1.101113,0.908172,0.334528 0.368353 0.200751 0.072194 0.019271 0.004073 0.000710 0.000105 0.000013 0.000002
100,1,0,1.112236,0.899090,0.330848 0.367981 0.202594 0.073609 0.019853 0.004240 0.000747 0.000112 0.000014 0.000002
101,1,0,1.123358,0.890188,0.327209 0.367573 0.204414 0.075027 0.020445 0.004411 0.000785 0.000119 0.000015 0.000002
102,1,0,1.134480,0.881461,0.323610 0.367129 0.206208 0.076451 0.021045 0.004588 0.000825 0.000126 0.000017 0.000002
103,1,0,1.145602,0.872903,0.320050 0.366650 0.207978 0.077878 0.021655 0.004769 0.000866 0.000134 0.000018 0.000002
104,1,0,1.156721,0.864512,0.316530 0.366137 0.209724 0.079309 0.022273 0.004955 0.000909 0.000142 0.000019 0.000002
105,1,0,1.167846,0.856277,0.313048 0.365592 0.211444 0.080744 0.022901 0.005145 0.000954 0.000150 0.000020 0.000002
106,1,0,1.178971,0.848198,0.309604 0.365014 0.213140 0.082181 0.023537 0.005340 0.001000 0.000159 0.000022 0.000003
107,1,0,1.190089,0.840273,0.306199 0.364404 0.214811 0.083622 0.024182 0.005541 0.001048 0.000168 0.000023 0.000003
108,1,0,1.201215,0.832490,0.302830 0.363764 0.216456 0.085065 0.024836 0.005746 0.001097 0.000178 0.000025 0.000003
109,1,0,1.212338,0.824853,0.299499 0.363094 0.218076 0.086510 0.025498 0.005956 0.001148 0.000188 0.000027 0.000003
110,1,0,1.223457,0.817356,0.296205 0.362394 0.219672 0.087958 0.026169 0.006171 0.001201 0.000198 0.000028 0.000004
111,1,0,1.234578,0.809993,0.292947 0.361666 0.221242 0.089406 0.026849 0.006391 0.001256 0.000209 0.000030 0.000004
112,1,0,1.245703,0.802760,0.289724 0.360910 0.222786 0.090857 0.027537 0.006616 0.001312 0.000221 0.000032 0.000004
113,1,0,1.256825,0.795655,0.286537 0.360127 0.224306 0.092308 0.028234 0.006846 0.001371 0.000233 0.000034 0.000004 0.000001
114,1,0,1.267950,0.788675,0.283385 0.359318 0.225800 0.093760 0.028938 0.007081 0.001431 0.000246 0.000037 0.000005 0.000001
115,1,0,1.279069,0.781819,0.280268 0.358482 0.227268 0.095212 0.029652 0.007321 0.001493 0.000259 0.000039 0.000005 0.000001
116,1,0,1.290192,0.775078,0.277185 0.357622 0.228712 0.096665 0.030373 0.007567 0.001557 0.000272 0.000041 0.000006 0.000001
117,1,0,1.301314,0.768454,0.274136 0.356737 0.230130 0.098117 0.031102 0.007818 0.001623 0.000286 0.000044 0.000006 0.000001
118,1,0,1.312436,0.761942,0.271121 0.355829 0.231522 0.099569 0.031839 0.008074 0.001691 0.000301 0.000046 0.000006 0.000001
119,1,0,1.323561,0.755538,0.268138 0.354897 0.232890 0.101021 0.032584 0.008335 0.001761 0.000316 0.000049 0.000007 0.000001
120,1,0,1.334678,0.749244,0.265189 0.353942 0.234232 0.102472 0.033337 0.008602 0.001834 0.000332 0.000052 0.000007 0.000001
121,1,0,1.345801,0.743052,0.262272 0.352966 0.235549 0.103921 0.034097 0.008874 0.001908 0.000349 0.000055 0.000008 0.000001
122,1,0,1.356926,0.736960,0.259387 0.351969 0.236840 0.105369 0.034865 0.009152 0.001985 0.000366 0.000058 0.000008 0.000001
123,1,0,1.368050,0.730967,0.256533 0.350950 0.238107 0.106815 0.035641 0.009435 0.002064 0.000384 0.000062 0.000009 0.000001
124,1,0,1.379170,0.725074,0.253712 0.349912 0.239348 0.108259 0.036424 0.009723 0.002145 0.000402 0.000065 0.000009 0.000001
125,1,0,1.390290,0.719274,0.250921 0.348853 0.240564 0.109701 0.037214 0.010017 0.002228 0.000421 0.000069 0.000010 0.000001
126,1,0,1.401413,0.713566,0.248161 0.347776 0.241755 0.111141 0.038011 0.010316 0.002314 0.000441 0.000073 0.000011 0.000001
127,1,0,1.412535,0.707947,0.245431 0.346680 0.242922 0.112577 0.038816 0.010620 0.002402 0.000462 0.000077 0.000011 0.000001
128,1,2,1.415893,0.702414,0.242731 0.345567 0.244063 0.114011 0.039627 0.010931 0.002492 0.000483 0.000081 0.000012 0.000002
129,1,2,1.404831,0.696970,0.240061 0.344435 0.245179 0.115442 0.040445 0.011246 0.002585 0.000505 0.000086 0.000013 0.000002
130,1,2,1.393940,0.691608,0.237420 0.343287 0.246271 0.116869 0.041270 0.011567 0.002680 0.000528 0.000090 0.000014 0.000002
131,1,2,1.383221,0.686329,0.234809 0.342123 0.247338 0.118292 0.042102 0.011894 0.002778 0.000552 0.000095 0.000014 0.000002
132,1,2,1.372657,0.681131,0.232226 0.340942 0.248381 0.119712 0.042940 0.012226 0.002878 0.000576 0.000100 0.000015 0.000002
133,1,2,1.362259,0.676008,0.229671 0.339746 0.249399 0.121127 0.043785 0.012564 0.002981 0.000602 0.000105 0.000016 0.000002
134,1,2,1.352019,0.670963,0.227145 0.338536 0.250393 0.122538 0.044635 0.012908 0.003087 0.000628 0.000111 0.000017 0.000002
135,1,2,1.341924,0.665993,0.224646 0.337310 0.251363 0.123945 0.045492 0.013257 0.003195 0.000655 0.000117 0.000018 0.000003
136,1,2,1.331987,0.661095,0.222175 0.336071 0.252308 0.125346 0.046355 0.013611 0.003305 0.000683 0.000122 0.000019 0.000003
137,1,2,1.322195,0.656270,0.219731 0.334818 0.253229 0.126743 0.047224 0.013971 0.003419 0.000712 0.000129 0.000021 0.000003
138,1,2,1.312541,0.651515,0.217314 0.333552 0.254127 0.128134 0.048099 0.014337 0.003535 0.000741 0.000135 0.000022 0.000003
139,1,2,1.303030,0.646828,0.214924 0.332274 0.255001 0.129520 0.048979 0.014709 0.003654 0.000772 0.000142 0.000023 0.000003
140,1,2,1.293655,0.642208,0.212560 0.330983 0.255851 0.130900 0.049865 0.015086 0.003775 0.000804 0.000149 0.000024 0.000004
141,1,2,1.284416,0.637652,0.210221 0.329680 0.256677 0.132275 0.050757 0.015468 0.003900 0.000836 0.000156 0.000026 0.000004
142,1,2,1.275307,0.633162,0.207909 0.328366 0.257480 0.133643 0.051653 0.015856 0.004027 0.000870 0.000163 0.000027 0.000004 0.000001
143,1,2,1.266325,0.628735,0.205622 0.327041 0.258260 0.135005 0.052555 0.016250 0.004157 0.000905 0.000171 0.000029 0.000004 0.000001
144,1,2,1.257471,0.624369,0.203360 0.325705 0.259016 0.136361 0.053462 0.016649 0.004290 0.000941 0.000179 0.000030 0.000005 0.000001
145,1,2,1.248739,0.620061,0.201123 0.324360 0.259750 0.137710 0.054374 0.017054 0.004426 0.000978 0.000188 0.000032 0.000005 0.000001
146,1,2,1.240124,0.615816,0.198911 0.323004 0.260461 0.139053 0.055291 0.017465 0.004565 0.001015 0.000196 0.000033 0.000005 0.000001
147,1,2,1.231630,0.611627,0.196723 0.321639 0.261149 0.140388 0.056212 0.017881 0.004707 0.001054 0.000205 0.000035 0.000005 0.000001
148,1,2,1.223254,0.607494,0.194559 0.320265 0.261814 0.141717 0.057138 0.018303 0.004852 0.001095 0.000215 0.000037 0.000006 0.000001
149,1,2,1.214988,0.603418,0.192419 0.318882 0.262457 0.143038 0.058068 0.018730 0.005000 0.001136 0.000224 0.000039 0.000006 0.000001
150,1,2,1.206832,0.599393,0.190302 0.317491 0.263078 0.144351 0.059003 0.019163 0.005151 0.001178 0.000234 0.000041 0.000006 0.000001
151,1,2,1.198789,0.595425,0.188209 0.316092 0.263676 0.145657 0.059942 0.019601 0.005305 0.001222 0.000245 0.000043 0.000007 0.000001
152,1,2,1.190847,0.591509,0.186139 0.314685 0.264253 0.146956 0.060885 0.020045 0.005462 0.001267 0.000255 0.000045 0.000007 0.000001
153,1,2,1.183012,0.587641,0.184091 0.313271 0.264808 0.148246 0.061832 0.020494 0.005623 0.001313 0.000267 0.000048 0.000008 0.000001
154,1,2,1.175280,0.583826,0.182066 0.311850 0.265341 0.149528 0.062782 0.020949 0.005786 0.001361 0.000278 0.000050 0.000008 0.000001
155,1,2,1.167653,0.580057,0.180063 0.310423 0.265852 0.150802 0.063736 0.021409 0.005953 0.001409 0.000290 0.000053 0.000009 0.000001
156,1,2,1.160117,0.576341,0.178083 0.308989 0.266343 0.152068 0.064694 0.021874 0.006123 0.001459 0.000302 0.000055 0.000009 0.000001
157,1,2,1.152681,0.572670,0.176124 0.307549 0.266812 0.153325 0.065655 0.022345 0.006296 0.001511 0.000315 0.000058 0.000010 0.000001
158,1,2,1.145338,0.569044,0.174186 0.306103 0.267260 0.154573 0.066620 0.022822 0.006473 0.001563 0.000328 0.000061 0.000010 0.000002
159,1,2,1.138090,0.565465,0.172270 0.304652 0.267687 0.155812 0.067587 0.023304 0.006653 0.001617 0.000342 0.000064 0.000011 0.000002
160,1,2,1.130932,0.561930,0.170375 0.303196 0.268094 0.157043 0.068557 0.023791 0.006836 0.001673 0.000356 0.000067 0.000011 0.000002
161,1,2,1.123864,0.558440,0.168501 0.301735 0.268480 0.158265 0.069531 0.024283 0.007022 0.001729 0.000370 0.000070 0.000012 0.000002
162,1,2,1.116881,0.554996,0.166648 0.300269 0.268846 0.159477 0.070507 0.024781 0.007212 0.001788 0.000385 0.000073 0.000012 0.000002
163,1,2,1.109989,0.551592,0.164815 0.298799 0.269191 0.160680 0.071486 0.025284 0.007405 0.001847 0.000401 0.000077 0.000013 0.000002
164,1,2,1.103177,0.548228,0.163002 0.297325 0.269517 0.161874 0.072467 0.025792 0.007602 0.001908 0.000417 0.000080 0.000014 0.000002
165,1,2,1.096452,0.544905,0.161209 0.295848 0.269823 0.163058 0.073450 0.026305 0.007802 0.001971 0.000433 0.000084 0.000015 0.000002
166,1,2,1.089808,0.541620,0.159435 0.294367 0.270109 0.164232 0.074436 0.026824 0.008006 0.002035 0.000450 0.000088 0.000015 0.000002
167,1,2,1.083243,0.538375,0.157681 0.292883 0.270376 0.165397 0.075424 0.027348 0.008213 0.002101 0.000467 0.000092 0.000016 0.000003
168,1,2,1.076752,0.535174,0.155947 0.291395 0.270624 0.166552 0.076413 0.027877 0.008423 0.002168 0.000485 0.000096 0.000017 0.000003
169,1,2,1.070345,0.532009,0.154232 0.289905 0.270852 0.167696 0.077405 0.028410 0.008637 0.002237 0.000504 0.000100 0.000018 0.000003
170,1,2,1.064011,0.528877,0.152535 0.288413 0.271062 0.168831 0.078398 0.028949 0.008855 0.002307 0.000523 0.000105 0.000019 0.000003
171,1,2,1.057754,0.525784,0.150857 0.286918 0.271252 0.169956 0.079393 0.029493 0.009076 0.002379 0.000543 0.000109 0.000020 0.000003
172,1,2,1.051569,0.522728,0.149198 0.285422 0.271425 0.171070 0.080389 0.030042 0.009300 0.002453 0.000563 0.000114 0.000021 0.000003 0.000001
173,1,2,1.045453,0.519708,0.147557 0.283923 0.271579 0.172174 0.081386 0.030596 0.009528 0.002528 0.000584 0.000119 0.000022 0.000004 0.000001
174,1,2,1.039409,0.516718,0.145933 0.282423 0.271715 0.173267 0.082385 0.031155 0.009760 0.002605 0.000605 0.000124 0.000023 0.000004 0.000001
175,1,2,1.033440,0.513765,0.144328 0.280922 0.271832 0.174350 0.083385 0.031718 0.009995 0.002684 0.000627 0.000129 0.000024 0.000004 0.000001
